0.00	 0.79	 0.00	-1.73
1.00	 0.79	-1.73	-1.73
2.00	-0.95	-3.47	 1.99
3.00	-4.42	-1.48	-2.35
4.00	-5.89	-3.82	-0.93
5.00	-9.71	-4.76	-0.70
6.00	-14.47	-5.46	 2.32
7.00	-19.93	-3.14	 2.16
8.00	-23.06	-0.98	-2.15
9.00	-24.04	-3.13	-2.18
10.00	-27.17	-5.31	 2.19
11.00	-32.48	-3.12	 2.15
12.00	-35.60	-0.98	-2.12
